Compound_time_dose,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,meanID,ref_meanID,Probe_ID,GeneSymbol,ProbeNr,Entrez_ID,CELL_ID,TREATMENT,COMPOUND,COMPOUND_ABBR,DOSE,DOSE_LEVEL,TIME,TIMEPOINT,GeneSymbol_new,Entrez_ID_new
CSP_48hr_50uM,82.52223000000001,-0.4711602,0.2394768,-1.967457,0.04913059,0.08081010000000001,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ABLIM1,ABLIM1,,3983.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ABLIM1,3983.0
CSP_48hr_50uM,9.138451,2.864623,0.42012510000000003,6.8185009999999995,9.2e-12,7.8e-11,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ABLIM3,ABLIM3,,22885.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ABLIM3,22885.0
CSP_48hr_50uM,0.4358542,0.8528993,1.340414,0.6362953,0.5245839,0.6051257,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ABO,ABO,,28.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ABO,28.0
CSP_48hr_50uM,61.27073000000001,-1.2590569999999999,0.2779699,-4.529471,5.91315e-06,2.26472e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ABR,ABR,,29.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ABR,29.0
CSP_48hr_50uM,199.3916,-0.2398565,0.2331763,-1.028649,0.3036448,0.3855515,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ABRACL,ABRACL,,58527.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ABRACL,58527.0
CSP_48hr_50uM,9.438396000000001,2.623125,0.32068909999999995,8.179651,2.85e-16,4.05e-15,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ABT1,ABT1,,29777.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ABT1,29777.0
CSP_48hr_50uM,0.6709673,-1.45327,1.242952,-1.169208,0.2423199,0.31934650000000003,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ABTB1,ABTB1,,80325.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ABTB1,80325.0
CSP_48hr_50uM,8.666855,-0.2576573,0.3960381,-0.6505871999999999,0.515313,0.5966178000000001,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ABTB2,ABTB2,,25841.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ABTB2,25841.0
CSP_48hr_50uM,13.51491,-0.506373,0.24300619999999998,-2.083786,0.03717961,0.06331226,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACAA1,ACAA1,,30.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACAA1,30.0
CSP_48hr_50uM,28.275140000000004,-0.07126817,0.2049935,-0.3476607,0.7280949999999999,0.7899805,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACAA2,ACAA2,,10449.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACAA2,10449.0
CSP_48hr_50uM,0.8635969000000001,-1.765764,1.454869,-1.2136930000000001,0.22486509999999998,0.3000124,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACACA,ACACA,,31.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACACA,31.0
CSP_48hr_50uM,6.863952,-4.805691,1.0865479999999998,-4.422897,9.738610000000001e-06,3.5985e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACACB,ACACB,,32.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACACB,32.0
CSP_48hr_50uM,13.432020000000001,-2.587432,0.3552014,-7.284408999999999,3.2299999999999994e-13,3.3100000000000002e-12,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACAD10,ACAD10,,80724.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACAD10,80724.0
CSP_48hr_50uM,2.674845,1.370288,0.5433785,2.521792,0.01167587,0.02271184,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACAD11,ACAD11,,84129.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACAD11,84129.0
CSP_48hr_50uM,17.54779,0.5607434,0.33135790000000004,1.692259,0.09059655,0.13763820000000002,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACAD8,ACAD8,,27034.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACAD8,27034.0
CSP_48hr_50uM,3.679988,1.522059,0.5042154000000001,3.018668,0.002538887,0.0057788069999999995,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACAD9,ACAD9,,28976.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACAD9,28976.0
CSP_48hr_50uM,0.36897820000000003,-1.5144389999999999,1.5982,-0.9475903,0.3433381,0.42653370000000007,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACADL,ACADL,,33.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACADL,33.0
CSP_48hr_50uM,12.00462,0.3934994,0.293129,1.34241,0.179463,0.2474988,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACADM,ACADM,,34.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACADM,34.0
CSP_48hr_50uM,0.2766821,2.214193,2.238779,0.9890183000000001,0.3226542,0.4060924,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACADS,ACADS,,35.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACADS,35.0
CSP_48hr_50uM,6.008885,-1.6840509999999997,0.4657728,-3.615607,0.000299644,0.000829257,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACADSB,ACADSB,,36.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACADSB,36.0
CSP_48hr_50uM,23.05661,0.5174492,0.2737162,1.8904590000000001,0.05869664,0.09433117,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACADVL,ACADVL,,37.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACADVL,37.0
CSP_48hr_50uM,32.089290000000005,0.6229486999999999,0.267921,2.3251209999999998,0.0200655,0.03679341,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACAP2,ACAP2,,23527.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACAP2,23527.0
CSP_48hr_50uM,8.261546000000001,0.7068234999999999,0.3670071,1.9259119999999998,0.05411531,0.08789696,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACAP3,ACAP3,,116983.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACAP3,116983.0
CSP_48hr_50uM,81.86146,0.377444,0.15296729999999997,2.4674810000000003,0.01360673,0.02609847,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACAT1,ACAT1,,38.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACAT1,38.0
CSP_48hr_50uM,25.25113,2.096604,0.2593233,8.084902,6.2199999999999995e-16,8.5e-15,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACAT2,ACAT2,,39.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACAT2,39.0
CSP_48hr_50uM,19.21471,1.565174,0.2307274,6.7836490000000005,1.17e-11,9.84e-11,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACBD3,ACBD3,,64746.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACBD3,64746.0
CSP_48hr_50uM,9.752149000000001,-0.1309628,0.3809905,-0.3437429,0.7310397,0.7921196999999999,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACBD4,ACBD4,,79777.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACBD4,79777.0
CSP_48hr_50uM,98.26934,0.7723194,0.23427699999999999,3.296607,0.000978602,0.002436015,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACBD5,ACBD5,,91452.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACBD5,91452.0
CSP_48hr_50uM,121.0731,-0.05887176,0.2436198,-0.24165429999999996,0.8090480999999999,0.8551629000000001,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACBD6,ACBD6,,84320.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACBD6,84320.0
CSP_48hr_50uM,4.094907,0.41453829999999997,0.3874895,1.069805,0.28470690000000004,0.3654143,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACBD7,ACBD7,,414149.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACBD7,414149.0
CSP_48hr_50uM,6.541245,-0.5369159,0.40242100000000003,-1.334214,0.1821337,0.2507482,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACD,ACD,,65057.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACD,65057.0
CSP_48hr_50uM,1.572641,-2.4652689999999997,0.9489333000000001,-2.597937,0.009378562,0.01865294,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACE,ACE,,1636.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACE,1636.0
CSP_48hr_50uM,0.5843685000000001,2.568187,1.333731,1.9255659999999999,0.05415864,0.08793058,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACE2,ACE2,,59272.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACE2,59272.0
CSP_48hr_50uM,7.3128210000000005,5.688328,0.4705692,12.088189999999999,1.22e-33,6.599999999999999e-32,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACER2,ACER2,,340485.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACER2,340485.0
CSP_48hr_50uM,45.40246,-0.9880595,0.2027753,-4.872682,1.10094e-06,4.72151e-06,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACER3,ACER3,,55331.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACER3,55331.0
CSP_48hr_50uM,1.567316,4.913321,0.7163388,6.858934,6.940000000000001e-12,6e-11,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACHE,ACHE,,43.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACHE,43.0
CSP_48hr_50uM,8.837191,3.257997,0.5131524000000001,6.348986,2.17e-10,1.5759300000000002e-09,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACIN1,ACIN1,,22985.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACIN1,22985.0
CSP_48hr_50uM,22.50915,1.3683100000000001,0.2908692,4.704211,2.5485e-06,1.0343599999999999e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACLY,ACLY,,47.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACLY,47.0
CSP_48hr_50uM,124.3155,0.3968583,0.1755476,2.260687,0.02377864,0.04275009,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACO1,ACO1,,48.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACO1,48.0
CSP_48hr_50uM,0.5330468,0.9303372999999999,0.9809377,0.9484163000000001,0.34291750000000004,0.42614409999999997,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACO2,ACO2,,50.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACO2,50.0
CSP_48hr_50uM,0.9380751,0.4335889,2.292311,0.18914920000000002,0.8499759,0.8888408000000001,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACOT11,ACOT11,,26027.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACOT11,26027.0
CSP_48hr_50uM,166.2497,-2.0920919999999996,0.291348,-7.180732000000001,6.929999999999999e-13,6.8099999999999995e-12,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACOT13,ACOT13,,55856.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACOT13,55856.0
CSP_48hr_50uM,1.221177,1.821791,0.6973689000000001,2.612378,0.008991486,0.01796645,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACOT2,ACOT2,,10965.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACOT2,10965.0
CSP_48hr_50uM,5.824317,-0.21859789999999998,0.4460259,-0.4901014,0.6240621000000001,0.6969641,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACOT7,ACOT7,,11332.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACOT7,11332.0
CSP_48hr_50uM,48.556309999999996,-1.796945,0.1930075,-9.310238,1.2799999999999999e-20,2.72e-19,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACOT8,ACOT8,,10005.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACOT8,10005.0
CSP_48hr_50uM,0.5107241,2.659859,1.1320620000000001,2.34957,0.01879509,0.0346712,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACOT9,ACOT9,,23597.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACOT9,23597.0
CSP_48hr_50uM,13.201620000000002,1.890022,0.341227,5.5389,3.04377e-08,1.6555999999999998e-07,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACOX1,ACOX1,,51.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACOX1,51.0
CSP_48hr_50uM,3.335989,-1.808382,0.6808973,-2.655881,0.007910157,0.01600903,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACOX2,ACOX2,,8309.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACOX2,8309.0
CSP_48hr_50uM,32.889829999999996,-2.846488,0.3119498,-9.124830000000001,7.18e-20,1.44e-18,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACOX3,ACOX3,,8310.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACOX3,8310.0
CSP_48hr_50uM,52.1705,0.9029403,0.19020789999999999,4.747123,2.0633000000000002e-06,8.46917e-06,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACP1,ACP1,,52.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACP1,52.0
CSP_48hr_50uM,23.771729999999998,0.4103639,0.22441529999999998,1.828591,0.06746086,0.1065917,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACP2,ACP2,,53.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACP2,53.0
CSP_48hr_50uM,2.7333529999999997,0.8026215999999999,0.5191782,1.5459459999999998,0.12211749999999999,0.1780844,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACP6,ACP6,,51205.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACP6,51205.0
CSP_48hr_50uM,25.234579999999998,-3.94655,0.43498459999999994,-9.07285,1.16e-19,2.2800000000000002e-18,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACPP,ACPP,,,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACP3,55.0
CSP_48hr_50uM,2.600954,-1.092904,0.6077576,-1.798257,0.07213636,0.11275779999999999,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACSF2,ACSF2,,80221.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACSF2,80221.0
CSP_48hr_50uM,2.079291,0.09271591,0.7420658,0.12494300000000001,0.9005687,0.9300611999999999,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACSF3,ACSF3,,197322.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACSF3,197322.0
CSP_48hr_50uM,93.97122,-0.7207395000000001,0.2254359,-3.197094,0.001388199,0.003338207,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACSL1,ACSL1,,2180.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACSL1,2180.0
CSP_48hr_50uM,17.49464,1.055256,0.3275636,3.221531,0.001275079,0.0030904179999999997,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACSL3,ACSL3,,2181.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACSL3,2181.0
CSP_48hr_50uM,427.0725,-2.239169,0.2029799,-11.03148,2.6899999999999997e-28,9.88e-27,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACSL4,ACSL4,,2182.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACSL4,2182.0
CSP_48hr_50uM,13.57006,-0.08616687,0.274549,-0.3138487,0.7536359,0.8107059,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACSL5,ACSL5,,51703.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACSL5,51703.0
CSP_48hr_50uM,0.6136844,-1.7835759999999998,1.37608,-1.296129,0.1949312,0.26528290000000004,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACSM1,ACSM1,,116285.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACSM1,116285.0
CSP_48hr_50uM,6.183293,-2.2221130000000002,0.480682,-4.622833,3.78535e-06,1.49477e-05,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACSM3,ACSM3,,6296.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACSM3,6296.0
CSP_48hr_50uM,1.247423,-4.9243,1.300665,-3.785986,0.000153101,0.00044949300000000003,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACSM5,ACSM5,,54988.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACSM5,54988.0
CSP_48hr_50uM,3.023791,-0.6876005000000001,0.45115950000000005,-1.524074,0.1274903,0.18468099999999998,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACSS1,ACSS1,,84532.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACSS1,84532.0
CSP_48hr_50uM,3.007474,-0.06383471,0.5021327,-0.1271272,0.8988398000000001,0.9287919,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACSS2,ACSS2,,55902.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACSS2,55902.0
CSP_48hr_50uM,8.362008,0.9709556,0.29206259999999995,3.324478,0.000885842,0.002226424,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACTA2,ACTA2,,59.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACTA2,59.0
CSP_48hr_50uM,164.9491,0.06321201,0.2545669,0.24831199999999998,0.8038930999999999,0.8515200999999999,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACTB,ACTB,,60.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACTB,60.0
CSP_48hr_50uM,0.8368616,5.519878,1.1200430000000001,4.928275,8.295869999999999e-07,3.6187800000000003e-06,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACTBL2,ACTBL2,,345651.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACTBL2,345651.0
CSP_48hr_50uM,6598.078,1.235264,0.2363902,5.225531,1.73656e-07,8.450360000000001e-07,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACTG1,ACTG1,,71.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACTG1,71.0
CSP_48hr_50uM,0.49870109999999995,1.615738,1.099011,1.4701739999999999,0.1415146,0.2018748,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACTG2,ACTG2,,72.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACTG2,72.0
CSP_48hr_50uM,0.5122992999999999,-0.05601885,1.351983,-0.04143458,0.9669494000000001,0.9806412,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACTL10,ACTL10,,170487.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,,
CSP_48hr_50uM,157.6176,0.6146238,0.1013026,6.067208,1.30153e-09,8.52549e-09,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACTL6A,ACTL6A,,86.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACTL6A,86.0
CSP_48hr_50uM,751.0531,-0.32772940000000006,0.2504411,-1.308609,0.190667,0.2601903,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACTN1,ACTN1,,87.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACTN1,87.0
CSP_48hr_50uM,318.0672,0.1740385,0.2110672,0.824564,0.40961909999999996,0.4932561,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACTN4,ACTN4,,81.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACTN4,81.0
CSP_48hr_50uM,39.90437,0.8339383,0.17517,4.760737000000001,1.92887e-06,7.95302e-06,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACTR10,ACTR10,,55860.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACTR10,55860.0
CSP_48hr_50uM,158.7347,0.6359559,0.2972868,2.1392,0.03241944,0.05606482,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACTR1A,ACTR1A,,10121.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACTR1A,10121.0
CSP_48hr_50uM,69.3461,-0.1484502,0.1516811,-0.9786993,0.3277286,0.41128549999999997,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACTR1B,ACTR1B,,10120.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACTR1B,10120.0
CSP_48hr_50uM,535.2571,1.6461729999999999,0.1937109,8.49809,1.93e-17,3.09e-16,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACTR2,ACTR2,,10097.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACTR2,10097.0
CSP_48hr_50uM,347.2922,0.03820212,0.11117300000000001,0.3436278,0.7311262,0.7921196999999999,EUT046_RPTEC.TERT1_CSP_48hr_50uM,EUT046_RPTEC.TERT1_DMEM_48hr_0uM,ACTR3,ACTR3,,10096.0,RPTEC-TERT1,CSP,CISPLATIN,CSP,50.0,9,48,48hr,ACTR3,10096.0
